"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
1434848,"05600","W0625","Pillåk (5600)",7-8-2009 3:56:00,7-8-2009 4:56:00,15.31,61.63,442.12,6835556.95,1474164.33,410.66,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434847,"05600","W0625","Pillåk (5600)",7-8-2009 3:57:00,7-8-2009 4:57:00,15.31,61.63,439.48,6835542.51,1474216.13,408.02,1.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434846,"05600","W0625","Pillåk (5600)",7-8-2009 3:58:00,7-8-2009 4:58:00,15.31,61.63,439.77,6835541.92,1474222.18,408.31,1.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434845,"05600","W0625","Pillåk (5600)",7-8-2009 3:59:00,7-8-2009 4:59:00,15.31,61.63,438.50,6835514.65,1474242.56,407.04,1.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434844,"05600","W0625","Pillåk (5600)",7-8-2009 4:00:00,7-8-2009 5:00:00,15.31,61.63,438.78,6835505.64,1474252.75,407.32,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434934,"05600","W0625","Pillåk (5600)",7-8-2009 4:01:00,7-8-2009 5:01:00,15.31,61.63,436.92,6835498.55,1474253.30,405.46,1.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434933,"05600","W0625","Pillåk (5600)",7-8-2009 4:02:00,7-8-2009 5:02:00,15.31,61.63,438.34,6835495.90,1474256.61,406.88,1.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434932,"05600","W0625","Pillåk (5600)",7-8-2009 4:03:00,7-8-2009 5:03:00,15.31,61.63,440.49,6835500.34,1474257.44,409.03,1.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434931,"05600","W0625","Pillåk (5600)",7-8-2009 4:04:00,7-8-2009 5:04:00,15.31,61.63,439.61,6835499.86,1474257.43,408.15,1.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434930,"05600","W0625","Pillåk (5600)",7-8-2009 4:05:00,7-8-2009 5:05:00,15.31,61.63,438.88,6835492.77,1474259.91,407.42,1.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434929,"05600","W0625","Pillåk (5600)",7-8-2009 4:06:00,7-8-2009 5:06:00,15.32,61.63,438.09,6835487.77,1474281.62,406.63,1.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434928,"05600","W0625","Pillåk (5600)",7-8-2009 4:07:00,7-8-2009 5:07:00,15.32,61.63,439.36,6835493.79,1474287.11,407.90,2.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434822,"05600","W0625","Pillåk (5600)",7-8-2009 4:08:00,7-8-2009 5:08:00,15.32,61.63,438.31,6835491.52,1474288.76,406.85,2.20,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434821,"05600","W0625","Pillåk (5600)",7-8-2009 4:09:00,7-8-2009 5:09:00,15.32,61.63,438.86,6835492.59,1474290.00,407.40,2.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434820,"05600","W0625","Pillåk (5600)",7-8-2009 4:10:00,7-8-2009 5:10:00,15.32,61.63,439.14,6835489.95,1474291.38,407.68,1.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434819,"05600","W0625","Pillåk (5600)",7-8-2009 4:11:00,7-8-2009 5:11:00,15.32,61.63,438.52,6835488.99,1474293.30,407.06,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434818,"05600","W0625","Pillåk (5600)",7-8-2009 4:12:00,7-8-2009 5:12:00,15.32,61.63,436.64,6835466.93,1474329.60,405.18,2.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434817,"05600","W0625","Pillåk (5600)",7-8-2009 4:13:00,7-8-2009 5:13:00,15.32,61.63,437.75,6835454.30,1474337.74,406.29,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434816,"05600","W0625","Pillåk (5600)",7-8-2009 4:14:00,7-8-2009 5:14:00,15.32,61.63,440.92,6835450.54,1474336.39,409.46,1.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434801,"05600","W0625","Pillåk (5600)",7-8-2009 4:15:00,7-8-2009 5:15:00,15.32,61.63,443.72,6835472.40,1474379.90,412.26,2.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1434800,"05600","W0625","Pillåk (5600)",7-8-2009 4:16:00,7-8-2009 5:16:00,15.32,61.63,452.02,6835460.60,1474464.16,420.57,2.40,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1434799,"05600","W0625","Pillåk (5600)",7-8-2009 4:17:00,7-8-2009 5:17:00,15.32,61.63,459.46,6835351.25,1474582.42,428.01,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433772,"05600","W0625","Pillåk (5600)",7-8-2009 4:18:00,7-8-2009 5:18:00,15.32,61.63,464.35,6835236.40,1474658.10,432.91,2.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433771,"05600","W0625","Pillåk (5600)",7-8-2009 4:19:00,7-8-2009 5:19:00,15.32,61.63,466.78,6835164.06,1474725.98,435.34,2.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433770,"05600","W0625","Pillåk (5600)",7-8-2009 4:20:00,7-8-2009 5:20:00,15.32,61.62,468.76,6835120.18,1474759.47,437.32,2.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433769,"05600","W0625","Pillåk (5600)",7-8-2009 4:21:00,7-8-2009 5:21:00,15.33,61.62,460.27,6835074.48,1474810.47,428.84,2.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433768,"05600","W0625","Pillåk (5600)",7-8-2009 4:22:00,7-8-2009 5:22:00,15.33,61.62,459.87,6835026.44,1474864.01,428.44,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433767,"05600","W0625","Pillåk (5600)",7-8-2009 4:23:00,7-8-2009 5:23:00,15.33,61.62,458.33,6835018.38,1474916.21,426.90,2.40,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433766,"05600","W0625","Pillåk (5600)",7-8-2009 4:24:00,7-8-2009 5:24:00,15.33,61.62,467.82,6835002.62,1474955.72,436.39,2.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433765,"05600","W0625","Pillåk (5600)",7-8-2009 4:25:00,7-8-2009 5:25:00,15.33,61.62,465.23,6834994.62,1474980.03,433.81,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433764,"05600","W0625","Pillåk (5600)",7-8-2009 4:26:00,7-8-2009 5:26:00,15.33,61.62,463.24,6835017.07,1475002.50,431.82,2.00,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433763,"05600","W0625","Pillåk (5600)",7-8-2009 4:27:00,7-8-2009 5:27:00,15.33,61.62,453.94,6835057.18,1475038.63,422.52,3.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433762,"05600","W0625","Pillåk (5600)",7-8-2009 4:28:00,7-8-2009 5:28:00,15.33,61.62,452.19,6835108.65,1475063.09,420.77,1.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433761,"05600","W0625","Pillåk (5600)",7-8-2009 4:29:00,7-8-2009 5:29:00,15.33,61.62,454.64,6835156.68,1475068.50,423.22,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433760,"05600","W0625","Pillåk (5600)",7-8-2009 4:30:00,7-8-2009 5:30:00,15.33,61.63,461.87,6835189.60,1475066.41,430.45,1.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433759,"05600","W0625","Pillåk (5600)",7-8-2009 4:31:00,7-8-2009 5:31:00,15.33,61.63,466.19,6835232.17,1475058.78,434.76,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433758,"05600","W0625","Pillåk (5600)",7-8-2009 4:32:00,7-8-2009 5:32:00,15.33,61.63,465.21,6835261.42,1475050.61,433.78,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433757,"05600","W0625","Pillåk (5600)",7-8-2009 4:33:00,7-8-2009 5:33:00,15.33,61.63,467.64,6835267.52,1475039.34,436.21,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433756,"05600","W0625","Pillåk (5600)",7-8-2009 4:34:00,7-8-2009 5:34:00,15.33,61.63,466.53,6835280.15,1475031.21,435.10,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433755,"05600","W0625","Pillåk (5600)",7-8-2009 4:35:00,7-8-2009 5:35:00,15.33,61.63,466.66,6835286.36,1475011.97,435.23,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433754,"05600","W0625","Pillåk (5600)",7-8-2009 4:36:00,7-8-2009 5:36:00,15.33,61.63,469.30,6835332.16,1474987.71,437.87,2.00,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433753,"05600","W0625","Pillåk (5600)",7-8-2009 4:37:00,7-8-2009 5:37:00,15.33,61.63,473.00,6835377.98,1474979.94,441.57,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433752,"05600","W0625","Pillåk (5600)",7-8-2009 4:38:00,7-8-2009 5:38:00,15.33,61.63,473.53,6835425.41,1474980.25,442.10,2.00,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433744,"05600","W0625","Pillåk (5600)",7-8-2009 4:39:00,7-8-2009 5:39:00,15.33,61.63,473.66,6835481.89,1474992.22,442.23,2.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433743,"05600","W0625","Pillåk (5600)",7-8-2009 4:40:00,7-8-2009 5:40:00,15.33,61.63,474.06,6835508.50,1474994.64,442.63,2.00,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433742,"05600","W0625","Pillåk (5600)",7-8-2009 4:41:00,7-8-2009 5:41:00,15.33,61.63,472.02,6835552.31,1474987.11,440.59,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433741,"05600","W0625","Pillåk (5600)",7-8-2009 4:42:00,7-8-2009 5:42:00,15.33,61.63,471.91,6835577.82,1474981.01,440.48,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433740,"05600","W0625","Pillåk (5600)",7-8-2009 4:43:00,7-8-2009 5:43:00,15.33,61.63,471.18,6835627.65,1474971.70,439.74,1.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433739,"05600","W0625","Pillåk (5600)",7-8-2009 4:44:00,7-8-2009 5:44:00,15.33,61.63,460.06,6835692.58,1474952.96,428.62,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433738,"05600","W0625","Pillåk (5600)",7-8-2009 4:45:00,7-8-2009 5:45:00,15.33,61.63,461.02,6835743.48,1474946.82,429.58,2.60,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433709,"05600","W0625","Pillåk (5600)",7-8-2009 4:46:00,7-8-2009 5:46:00,15.33,61.63,459.25,6835797.39,1474930.35,427.81,3.40,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433708,"05600","W0625","Pillåk (5600)",7-8-2009 4:47:00,7-8-2009 5:47:00,15.33,61.63,454.29,6835848.80,1474912.63,422.85,3.00,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433707,"05600","W0625","Pillåk (5600)",7-8-2009 4:48:00,7-8-2009 5:48:00,15.33,61.63,454.98,6835906.36,1474925.83,423.54,3.00,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433706,"05600","W0625","Pillåk (5600)",7-8-2009 4:49:00,7-8-2009 5:49:00,15.33,61.63,451.29,6835972.12,1474928.15,419.85,1.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433705,"05600","W0625","Pillåk (5600)",7-8-2009 4:50:00,7-8-2009 5:50:00,15.33,61.63,445.23,6836042.24,1474934.97,413.79,2.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433704,"05600","W0625","Pillåk (5600)",7-8-2009 4:51:00,7-8-2009 5:51:00,15.33,61.63,448.28,6836099.85,1474918.80,416.83,3.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433703,"05600","W0625","Pillåk (5600)",7-8-2009 4:52:00,7-8-2009 5:52:00,15.33,61.63,445.99,6836156.79,1474910.42,414.54,3.00,"3D",,"Yes",3.28,3.60,23.00,2,"M"
1433681,"05600","W0625","Pillåk (5600)",7-8-2009 4:54:00,7-8-2009 5:54:00,15.33,61.64,436.61,6836287.65,1474935.92,405.16,3.00,"3D",,"Yes",3.28,3.60,23.00,2,"M"
1433680,"05600","W0625","Pillåk (5600)",7-8-2009 4:55:00,7-8-2009 5:55:00,15.33,61.64,428.91,6836350.22,1474952.50,397.46,2.80,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433679,"05600","W0625","Pillåk (5600)",7-8-2009 4:56:00,7-8-2009 5:56:00,15.33,61.64,419.42,6836405.67,1474955.08,387.97,3.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433678,"05600","W0625","Pillåk (5600)",7-8-2009 4:57:00,7-8-2009 5:57:00,15.33,61.64,421.49,6836467.16,1474947.27,390.04,2.40,"3D",,"Yes",3.28,3.52,22.00,2,"M"
1433677,"05600","W0625","Pillåk (5600)",7-8-2009 4:58:00,7-8-2009 5:58:00,15.33,61.64,419.87,6836527.09,1474934.36,388.42,2.80,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433676,"05600","W0625","Pillåk (5600)",7-8-2009 4:59:00,7-8-2009 5:59:00,15.33,61.64,425.36,6836529.58,1474932.18,393.91,3.20,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433675,"05600","W0625","Pillåk (5600)",7-8-2009 5:00:00,7-8-2009 6:00:00,15.33,61.64,418.72,6836573.63,1474908.70,387.27,3.60,"3D",,"Yes",3.28,3.60,22.00,2,"M"
1433660,"05600","W0625","Pillåk (5600)",7-8-2009 5:30:07,7-8-2009 6:30:07,15.33,61.65,369.16,6837702.74,1475315.77,337.70,2.60,"3D",,"Yes",3.36,3.60,21.00,2,"M"
1433659,"05600","W0625","Pillåk (5600)",7-8-2009 6:00:13,7-8-2009 7:00:13,15.34,61.65,358.28,6837749.42,1475435.81,326.83,2.00,"3D",,"Yes",3.36,3.60,25.00,2,"M"
1433658,"05600","W0625","Pillåk (5600)",7-8-2009 6:30:15,7-8-2009 7:30:15,15.34,61.65,365.60,6837925.57,1475414.32,334.14,5.40,"3D",,"Yes",3.36,3.52,26.00,2,"M"
1433657,"05600","W0625","Pillåk (5600)",7-8-2009 7:00:44,7-8-2009 8:00:44,15.34,61.65,359.84,6837997.35,1475409.05,328.38,2.80,"3D",,"Yes",3.36,3.52,28.00,2,"M"
1433656,"05600","W0625","Pillåk (5600)",7-8-2009 7:30:49,7-8-2009 8:30:49,15.34,61.65,340.28,6838280.15,1475691.86,308.83,5.20,"3D",,"Yes",3.36,3.52,29.00,2,"M"
1433655,"05600","W0625","Pillåk (5600)",7-8-2009 8:00:16,7-8-2009 9:00:16,15.35,61.65,328.24,6838267.23,1475911.46,296.79,6.60,"3D",,"Yes",3.36,3.52,32.00,2,"M"
1433654,"05600","W0625","Pillåk (5600)",7-8-2009 8:30:42,7-8-2009 9:30:42,15.35,61.65,376.59,6838134.76,1476012.39,345.15,2.40,"3D",,"Yes",3.36,3.60,33.00,2,"M"
1434798,"05600","W0625","Pillåk (5600)",7-8-2009 9:00:31,7-8-2009 10:00:31,15.35,61.65,343.27,6838129.12,1476014.29,311.83,3.00,"3D",,"Yes",3.36,3.60,32.00,2,"M"
1434797,"05600","W0625","Pillåk (5600)",7-8-2009 9:30:53,7-8-2009 10:30:53,15.35,61.65,345.72,6838093.36,1475960.40,314.28,3.40,"3D",,"Yes",3.36,3.60,32.00,2,"M"
1434796,"05600","W0625","Pillåk (5600)",7-8-2009 10:01:23,7-8-2009 11:01:23,15.35,61.65,351.33,6838099.90,1475945.72,319.89,3.00,"3D",,"Yes",3.36,3.60,30.00,2,"M"
1434795,"05600","W0625","Pillåk (5600)",7-8-2009 10:30:35,7-8-2009 11:30:35,15.35,61.65,337.52,6838095.95,1475956.92,306.08,7.40,"3D",,"Yes",3.36,3.60,30.00,2,"M"
1434787,"05600","W0625","Pillåk (5600)",7-8-2009 11:01:04,7-8-2009 12:01:04,15.35,61.65,330.04,6838099.26,1475959.76,298.60,3.60,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434786,"05600","W0625","Pillåk (5600)",7-8-2009 11:30:23,7-8-2009 12:30:23,15.35,61.65,331.94,6838093.68,1475950.85,300.50,3.40,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434785,"05600","W0625","Pillåk (5600)",7-8-2009 12:01:12,7-8-2009 13:01:12,15.35,61.65,328.71,6838086.98,1475958.96,297.27,3.20,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434784,"05600","W0625","Pillåk (5600)",7-8-2009 12:30:35,7-8-2009 13:30:35,15.35,61.65,335.15,6838102.46,1475954.70,303.71,2.60,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434783,"05600","W0625","Pillåk (5600)",7-8-2009 13:01:17,7-8-2009 14:01:17,15.35,61.65,339.74,6838096.05,1475956.66,308.30,7.40,"3D",,"Yes",3.36,3.60,30.00,2,"M"
1434782,"05600","W0625","Pillåk (5600)",7-8-2009 13:30:34,7-8-2009 14:30:34,15.35,61.65,330.54,6838100.45,1475956.88,299.10,3.20,"3D",,"Yes",3.36,3.60,31.00,2,"M"
1434781,"05600","W0625","Pillåk (5600)",7-8-2009 14:00:41,7-8-2009 15:00:41,15.35,61.65,329.58,6838102.26,1475953.30,298.14,4.80,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434759,"05600","W0625","Pillåk (5600)",7-8-2009 14:31:25,7-8-2009 15:31:25,15.35,61.65,328.16,6838129.73,1476016.42,296.72,7.60,"3D",,"Yes",3.36,3.60,28.00,2,"M"
1434758,"05600","W0625","Pillåk (5600)",7-8-2009 15:01:11,7-8-2009 16:01:11,15.35,61.65,329.41,6838169.83,1475974.30,297.97,21.20,"3D",,"No",3.36,3.60,34.00,2,"M"
1434757,"05600","W0625","Pillåk (5600)",7-8-2009 15:30:42,7-8-2009 16:30:42,15.35,61.65,354.90,6838226.30,1475899.86,323.45,4.00,"3D",,"Yes",3.36,3.60,31.00,2,"M"
1434755,"05600","W0625","Pillåk (5600)",7-8-2009 16:30:53,7-8-2009 17:30:53,15.35,61.65,339.38,6838263.23,1475939.13,307.93,3.20,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434754,"05600","W0625","Pillåk (5600)",7-8-2009 17:00:54,7-8-2009 18:00:54,15.35,61.65,337.22,6838150.84,1476017.38,305.78,2.80,"3D",,"Yes",3.36,3.60,29.00,2,"M"
1434753,"05600","W0625","Pillåk (5600)",7-8-2009 17:30:38,7-8-2009 18:30:38,15.35,61.65,315.52,6838107.78,1476181.92,284.09,3.80,"3D",,"Yes",3.36,3.60,28.00,2,"M"
1435263,"05600","W0625","Pillåk (5600)",7-8-2009 18:00:42,7-8-2009 19:00:42,15.35,61.65,318.02,6838088.38,1476184.03,286.59,3.00,"3D",,"Yes",3.36,3.60,26.00,2,"M"
1435262,"05600","W0625","Pillåk (5600)",7-8-2009 18:30:53,7-8-2009 19:30:53,15.35,61.65,338.15,6838072.11,1476187.74,306.72,3.40,"3D",,"Yes",3.36,3.60,25.00,2,"M"
1435261,"05600","W0625","Pillåk (5600)",7-8-2009 19:00:37,7-8-2009 20:00:37,15.35,61.65,338.98,6838114.83,1476184.76,307.55,2.00,"3D",,"Yes",3.36,3.60,24.00,2,"M"
1435260,"05600","W0625","Pillåk (5600)",7-8-2009 19:30:16,7-8-2009 20:30:16,15.35,61.65,346.06,6838164.86,1476187.99,314.63,4.00,"3D",,"Yes",3.36,3.60,23.00,2,"M"
1435259,"05600","W0625","Pillåk (5600)",7-8-2009 20:01:03,7-8-2009 21:01:03,15.35,61.65,352.56,6838249.78,1476177.12,321.12,3.40,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1435258,"05600","W0625","Pillåk (5600)",7-8-2009 20:30:41,7-8-2009 21:30:41,15.35,61.65,348.60,6838179.24,1476169.42,317.17,3.80,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1436320,"05600","W0625","Pillåk (5600)",7-8-2009 21:00:38,7-8-2009 22:00:38,15.35,61.65,326.57,6838138.18,1476135.07,295.13,1.80,"3D",,"Yes",3.36,3.60,23.00,2,"M"
1436319,"05600","W0625","Pillåk (5600)",7-8-2009 21:31:54,7-8-2009 22:31:54,15.35,61.65,324.83,6838128.69,1476143.32,293.40,6.40,"3D",,"Yes",3.36,3.52,23.00,2,"M"
1436318,"05600","W0625","Pillåk (5600)",7-8-2009 22:00:47,7-8-2009 23:00:47,15.35,61.65,323.53,6838148.05,1476128.58,292.09,1.80,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1436317,"05600","W0625","Pillåk (5600)",7-8-2009 22:30:53,7-8-2009 23:30:53,15.35,61.65,363.51,6838132.84,1476140.34,332.08,2.60,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1436316,"05600","W0625","Pillåk (5600)",7-8-2009 23:00:43,8-8-2009 0:00:43,15.35,61.65,350.34,6838140.51,1476127.35,318.90,3.00,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1436308,"05600","W0625","Pillåk (5600)",7-8-2009 23:33:05,8-8-2009 0:33:05,15.35,61.65,337.96,6838121.14,1476152.19,306.53,10.40,"3D",,"No",3.36,3.60,22.00,2,"M"
1436305,"05600","W0625","Pillåk (5600)",8-8-2009 1:00:42,8-8-2009 2:00:42,15.35,61.65,337.20,6838126.62,1476174.43,305.77,4.00,"3D",,"Yes",3.36,3.60,24.00,2,"M"
1436304,"05600","W0625","Pillåk (5600)",8-8-2009 1:30:16,8-8-2009 2:30:16,15.35,61.65,338.46,6838048.38,1476184.90,307.03,4.40,"3D",,"Yes",3.36,3.60,22.00,2,"M"
1436303,"05600","W0625","Pillåk (5600)",8-8-2009 2:00:53,8-8-2009 3:00:53,15.35,61.65,338.63,6838060.67,1476191.06,307.20,6.40,"3D",,"Yes",3.36,3.52,22.00,2,"M"
1436302,"05600","W0625","Pillåk (5600)",8-8-2009 2:30:22,8-8-2009 3:30:22,15.35,61.65,346.95,6838362.87,1475950.49,315.50,6.00,"3D",,"Yes",3.36,3.60,21.00,2,"M"
1436927,"05600","W0625","Pillåk (5600)",8-8-2009 3:00:52,8-8-2009 4:00:52,15.34,61.66,349.94,6838545.20,1475595.60,318.48,3.60,"3D",,"Yes",3.36,3.52,21.00,2,"M"
1436926,"05600","W0625","Pillåk (5600)",8-8-2009 3:30:18,8-8-2009 4:30:18,15.33,61.66,376.75,6838984.63,1474956.77,345.25,17.20,"3D",,"No",3.28,3.60,20.00,2,"M"
1436925,"05600","W0625","Pillåk (5600)",8-8-2009 4:00:43,8-8-2009 5:00:43,15.32,61.66,384.75,6839352.07,1474829.11,353.24,2.40,"3D",,"Yes",3.36,3.60,19.00,2,"M"
1436924,"05600","W0625","Pillåk (5600)",8-8-2009 4:30:15,8-8-2009 5:30:15,15.32,61.66,488.55,6839452.85,1474774.21,457.04,2.20,"3D",,"Yes",3.36,3.60,24.00,2,"M"
1436923,"05600","W0625","Pillåk (5600)",8-8-2009 5:00:14,8-8-2009 6:00:14,15.32,61.67,487.87,6839798.84,1474602.87,456.35,3.80,"3D",,"Yes",3.36,3.60,25.00,2,"M"
1436922,"05600","W0625","Pillåk (5600)",8-8-2009 5:30:19,8-8-2009 6:30:19,15.31,61.67,433.43,6839797.56,1474185.86,401.89,3.40,"3D",,"Yes",3.36,3.60,25.00,2,"M"
1438262,"05600","W0625","Pillåk (5600)",8-8-2009 6:00:15,8-8-2009 7:00:15,15.32,61.67,471.98,6839829.27,1474473.34,440.45,2.40,"3D",,"Yes",3.36,3.52,25.00,2,"M"
1438261,"05600","W0625","Pillåk (5600)",8-8-2009 6:30:41,8-8-2009 7:30:41,15.32,61.67,469.40,6839771.18,1474429.08,437.87,1.80,"3D",,"Yes",3.36,3.60,26.00,2,"M"
1438260,"05600","W0625","Pillåk (5600)",8-8-2009 7:00:55,8-8-2009 8:00:55,15.32,61.67,491.74,6840155.85,1474655.97,460.21,3.80,"3D",,"Yes",3.36,3.60,27.00,2,"M"
1438259,"05600","W0625","Pillåk (5600)",8-8-2009 7:31:18,8-8-2009 8:31:18,15.31,61.67,483.66,6840654.97,1474173.71,452.10,4.40,"3D",,"Yes",3.36,3.52,27.00,2,"M"
1438258,"05600","W0625","Pillåk (5600)",8-8-2009 8:00:56,8-8-2009 9:00:56,15.30,61.68,358.43,6840886.86,1473409.55,326.84,4.80,"3D",,"Yes",3.36,3.60,31.00,2,"M"
1438257,"05600","W0625","Pillåk (5600)",8-8-2009 8:30:58,8-8-2009 9:30:58,15.28,61.68,365.40,6841393.84,1472706.06,333.78,3.00,"3D",,"Yes",3.36,3.60,31.00,2,"M"
1438256,"05600","W0625","Pillåk (5600)",8-8-2009 9:01:02,8-8-2009 10:01:02,15.28,61.68,384.77,6841438.55,1472635.74,353.14,2.00,"3D",,"Yes",3.36,3.60,28.00,2,"M"
1438248,"05600","W0625","Pillåk (5600)",8-8-2009 9:32:11,8-8-2009 10:32:11,15.28,61.68,381.21,6841424.13,1472630.53,349.58,6.60,"3D",,"No",3.36,3.60,28.00,2,"M"
1438247,"05600","W0625","Pillåk (5600)",8-8-2009 10:01:53,8-8-2009 11:01:53,15.28,61.68,381.34,6841440.73,1472630.49,349.71,4.20,"3D",,"Yes",3.36,3.60,28.00,2,"M"
1438246,"05600","W0625","Pillåk (5600)",8-8-2009 10:30:23,8-8-2009 11:30:23,15.28,61.68,374.70,6841432.00,1472628.14,343.07,3.00,"3D",,"Yes",3.36,3.60,26.00,2,"M"
1438245,"05600","W0625","Pillåk (5600)",8-8-2009 11:00:42,8-8-2009 12:00:42,15.28,61.68,383.25,6841435.06,1472632.99,351.62,3.40,"3D",,"Yes",3.36,3.52,26.00,2,"M"
1438244,"05600","W0625","Pillåk (5600)",8-8-2009 11:30:20,8-8-2009 12:30:20,15.28,61.68,379.11,6841436.43,1472632.82,347.48,2.40,"3D",,"Yes",3.36,3.60,27.00,2,"M"
1438243,"05600","W0625","Pillåk (5600)",8-8-2009 12:00:43,8-8-2009 13:00:43,15.28,61.68,375.27,6841439.35,1472631.97,343.64,3.60,"3D",,"Yes",3.36,3.60,30.00,2,"M"
1438242,"05600","W0625","Pillåk (5600)",8-8-2009 12:30:39,8-8-2009 13:30:39,15.28,61.68,363.32,6841431.98,1472634.81,331.69,6.40,"3D",,"Yes",3.36,3.60,33.00,2,"M"
1438233,"05600","W0625","Pillåk (5600)",8-8-2009 13:30:52,8-8-2009 14:30:52,15.28,61.68,361.95,6841447.27,1472625.29,330.32,3.00,"3D",,"Yes",3.36,3.52,32.00,2,"M"
1438232,"05600","W0625","Pillåk (5600)",8-8-2009 14:00:17,8-8-2009 15:00:17,15.28,61.68,391.13,6841424.46,1472657.37,359.50,2.80,"3D",,"Yes",3.36,3.60,31.00,2,"M"
1438231,"05600","W0625","Pillåk (5600)",8-8-2009 14:30:37,8-8-2009 15:30:37,15.28,61.68,389.78,6841425.22,1472612.03,358.15,2.60,"3D",,"Yes",3.36,3.60,27.00,2,"M"
1438230,"05600","W0625","Pillåk (5600)",8-8-2009 15:00:56,8-8-2009 16:00:56,15.28,61.68,384.59,6841296.25,1472282.48,352.95,7.60,"3D",,"Yes",3.36,3.60,26.00,2,"M"
